    164,        11.2854,        -4.4672,         6.8181,       406.0467,       103.8222,       707.6629,        15.5907,       223.6986,        56.1410,     61755.8516,       130.0000,         3.3837,
    165,        10.1245,        -2.6028,         7.5217,       408.5871,       106.9791,       708.2460,        16.2221,       225.4611,        58.6666,     61755.7266,       130.0000,         3.4049,
    166,         0.6018,         4.1117,         4.7135,       408.3215,       107.3331,       708.2685,        16.2929,       224.9768,        58.9498,     61755.5547,       130.0000,         3.4027,
    167,        11.2434,        -4.7511,         6.4923,       409.8376,       109.4695,       708.6474,        16.7202,       225.9181,        60.6589,     61755.3984,       130.0000,         3.4153,
    168,         9.5923,        -2.4382,         7.1541,       412.0082,       112.2578,       709.1573,        17.2779,       227.3867,        62.8896,     61755.2422,       130.0000,         3.4334,
    169,         7.5765,         0.0775,         7.6540,       414.7190,       115.5909,       709.7762,        17.9445,       229.2840,        65.5560,     61755.0781,       130.0000,         3.4560,
    170,         9.7053,        -3.3686,         6.3367,       416.1087,       117.6045,       710.1311,        18.3472,       230.1235,        67.1669,     61754.9062,       130.0000,         3.4676,
    171,         9.4536,        -3.2801,         6.1735,       417.3302,       119.4479,       710.4530,        18.7159,       230.8320,        68.6416,     61754.7344,       130.0000,         3.4778,
    172,         4.2421,         1.7903,         6.0324,       418.4097,       121.1498,       710.7464,        19.0563,       231.4273,        70.0031,     61754.5703,       130.0000,         3.4867,
    173,         0.7602,         4.5533,         5.3135,       418.7616,       122.1568,       710.8997,        19.2577,       231.4422,        70.8087,     61754.3828,       130.0000,         3.4897,
    174,         6.2690,        -1.0481,         5.2209,       419.0364,       123.0997,       711.0399,        19.4462,       231.4045,        71.5631,     61754.2031,       130.0000,         3.4920,
    175,         9.8502,        -3.4861,         6.3642,       420.4597,       125.1892,       711.4094,        19.8641,       232.2825,        73.2347,     61754.0312,       130.0000,         3.5038,
    176,        11.8973,        -5.1903,         6.7071,       422.1750,       127.5632,       711.8359,        20.3389,       233.3848,        75.1339,     61753.8516,       130.0000,         3.5181,
    177,        11.5185,        -4.0364,         7.4821,       424.5818,       130.6248,       712.3999,        20.9513,       235.0332,        77.5832,     61753.6875,       130.0000,         3.5382,
    178,         4.1557,         2.1111,         6.2668,       425.7112,       132.4666,       712.7198,        21.3196,       235.6994,        79.0566,     61753.5781,       130.0000,         3.5476,
    179,         9.4012,        -3.0158,         6.3854,       426.9448,       134.4324,       713.0647,        21.7128,       236.4640,        80.6293,     61753.4453,       130.0000,         3.5579,
    180,        10.7200,        -3.4039,         7.3161,       429.0590,       137.2690,       713.5837,        22.2801,       237.9222,        82.8985,     61753.3672,       130.0000,         3.5755,
